launch_flop,capture_flop,slack
_18435_,_19361_,-0.522509
_18435_,_19359_,-0.470778
_18435_,_19358_,-0.449870
_18435_,_19363_,-0.405746
_18435_,_19357_,-0.373078
_18431_,_19362_,-0.368077
_18431_,_19171_,-0.313274
_18435_,_19360_,-0.292222
_18431_,_19167_,-0.263281
_18431_,_19164_,-0.241925
_18431_,_19170_,-0.238094
_18431_,_19165_,-0.226582
_18435_,_19356_,-0.226536
_18431_,_19351_,-0.211807
_18431_,_19166_,-0.210571
_18435_,_19163_,-0.193900
_18431_,_19355_,-0.166502
_18431_,_19169_,-0.131727
_18431_,_19168_,-0.127314
_18431_,_19354_,-0.060942
_18431_,_19353_,-0.025817
_18431_,_19161_,-0.020175
_18431_,_19160_,0.001130
_18435_,_19159_,0.023227
_18431_,_19162_,0.027145
_18431_,_19352_,0.030745
_18431_,_19350_,0.044251
_18435_,_19347_,0.168210
_18435_,_19158_,0.193282
_18435_,_19157_,0.224918
_18435_,_19349_,0.362036
_18435_,_19346_,0.404153
_18435_,_19348_,0.435816
_18435_,_19156_,0.506183
_18435_,_19345_,0.529134
_18435_,_19155_,0.563873
_19334_,_18979_,0.627815
_18435_,_19344_,0.746476
_19334_,_18978_,0.798325
_18435_,_19154_,0.804340
_18435_,_19152_,0.804814
_18435_,_19342_,0.894695
_18435_,_19341_,0.908816
_18435_,_19153_,0.918113
_18435_,_19343_,1.025007
_19269_,_18947_,1.025666
_19014_,_19331_,1.071694
_19269_,_18946_,1.083224
_18435_,_19150_,1.099267
_19172_,_19203_,1.118357
_19142_,_18915_,1.119428
_19237_,_19396_,1.120577
_19014_,_19330_,1.129251
_18435_,_19151_,1.142452
_19172_,_19202_,1.164584
_18435_,_19149_,1.179746
_18435_,_19148_,1.182413
_19334_,_18977_,1.189675
_18435_,_19340_,1.243946
_18435_,_19339_,1.272713
_19204_,_19011_,1.278834
_19237_,_19395_,1.282217
_19204_,_19010_,1.299677
_18508_,_17655_,1.359448
_19142_,_18914_,1.383937
_19334_,_18976_,1.394390
_18435_,_19147_,1.402208
_19141_,_18913_,1.415808
_18435_,_19338_,1.426257
_19237_,_19394_,1.448559
_19014_,_19329_,1.464580
_19044_,_19074_,1.482235
_19269_,_18945_,1.485950
_18435_,_19337_,1.501978
_19044_,_19075_,1.512637
_19172_,_19201_,1.512717
_19237_,_19393_,1.529506
_18413_,_17654_,1.569880
_19204_,_19009_,1.592481
_19141_,_18911_,1.633613
_19269_,_18944_,1.633754
_18435_,_19146_,1.641533
_19334_,_18975_,1.656921
_19237_,_19392_,1.677324
_18435_,_19336_,1.690367
_19141_,_18912_,1.694601
_19172_,_19200_,1.706677
_18413_,_17653_,1.721914
_19013_,_19328_,1.737528
_19044_,_19073_,1.747525
_18435_,_19335_,1.801000
_19014_,_19327_,1.805784
_19269_,_18943_,1.811838
_18508_,_17652_,1.834000
_19204_,_19008_,1.856781
_19014_,_19326_,1.871893
_19334_,_18974_,1.882542
_18431_,_19143_,1.887776
_18435_,_19145_,1.914729
_18431_,_19144_,1.922308
_19172_,_19199_,1.949950
_18435_,_19334_,1.952051
_19204_,_19007_,1.967095
_19141_,_18909_,1.968478
_19172_,_19197_,1.990633
_18413_,_17651_,2.000894
_19334_,_18973_,2.042995
_19172_,_19198_,2.069940
_19110_,_19072_,2.088555
_19237_,_19391_,2.094352
_19334_,_18971_,2.101642
_19142_,_18910_,2.133463
_19269_,_18942_,2.134494
_19014_,_19325_,2.146462
_19237_,_19390_,2.157295
_18508_,_17650_,2.162701
_19014_,_19324_,2.182869
_19334_,_18972_,2.183024
_19044_,_19070_,2.232944
_19269_,_18941_,2.243792
_19110_,_19071_,2.245494
_19141_,_18907_,2.246884
_19204_,_19005_,2.281863
_18435_,_19333_,2.322499
_19141_,_18908_,2.324003
_19044_,_19069_,2.326478
_18413_,_17649_,2.332717
_19237_,_19389_,2.343508
_19237_,_19388_,2.347223
_19172_,_19196_,2.360685
_19204_,_19006_,2.396665
_19269_,_18940_,2.410579
_18435_,_19142_,2.414746
_19014_,_19323_,2.416649
_18508_,_17648_,2.444392
_19014_,_19322_,2.479573
_19172_,_19195_,2.537478
_19044_,_19067_,2.538399
_19237_,_19387_,2.555594
_19044_,_19068_,2.572814
_18435_,_19332_,2.581848
_19204_,_19003_,2.586554
_19334_,_18970_,2.593669
_18413_,_17647_,2.600899
_18435_,_19141_,2.625869
_19237_,_19386_,2.628731
_19204_,_19004_,2.633545
_19269_,_18939_,2.669806
_19014_,_19321_,2.705370
_19334_,_18969_,2.707561
_19172_,_19194_,2.725870
_19141_,_18906_,2.751485
_19141_,_18905_,2.769896
_18508_,_17645_,2.784798
_18508_,_17646_,2.799079
_18435_,_19140_,2.817480
_18413_,_17642_,2.832978
_18413_,_17644_,2.834687
_19172_,_19193_,2.847972
_18399_,_17643_,2.854054
