run_id,placement_id,design_name,aspect_ratio,core_util,density,synth_strategy,io_mode,time_driven,routability_driven,cts_max_wire,cts_buf_dist,cts_cluster_size,cts_cluster_dia,skew_setup,skew_hold,setup_slack,hold_slack,setup_tns,hold_tns,setup_vio_count,hold_vio_count,power_total,wirelength,utilization,clock_buffers,clock_inverters,timing_repair_buffers,def_path,saif_path,timing_path_csv
191,ethmac_run_20260308_122437,ethmac,0.7,58,0.66,AREA 1,0,1,1,271,80,26,48,0.699909,-0.715441,1.26831,-0.20231,0,-272.05,0,9346,0.0719,1037150,0.62218,813,487,553,../dataset_with_def/placement_files/ethmac_run_20260308_122437/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_122437/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_122437/timing_paths.csv
192,ethmac_run_20260308_122437,ethmac,0.7,58,0.66,AREA 1,0,1,1,189,128,27,69,0.795599,-0.775193,1.2072,-0.244811,0,-246.459,0,9334,0.0671265,1027610,0.615166,595,285,553,../dataset_with_def/placement_files/ethmac_run_20260308_122437/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_122437/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_122437/timing_paths.csv
193,ethmac_run_20260308_122437,ethmac,0.7,58,0.66,AREA 1,0,1,1,175,100,24,36,0.680741,-0.65866,1.29027,-0.294587,0,-356.748,0,9359,0.083871,1059140,0.639092,1514,791,553,../dataset_with_def/placement_files/ethmac_run_20260308_122437/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_122437/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_122437/timing_paths.csv
194,ethmac_run_20260308_122437,ethmac,0.7,58,0.66,AREA 1,0,1,1,169,86,19,57,0.692214,-0.545035,1.27457,-0.167268,0,-310.622,0,9351,0.068831,1038300,0.617486,831,153,553,../dataset_with_def/placement_files/ethmac_run_20260308_122437/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_122437/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_122437/timing_paths.csv
195,ethmac_run_20260308_122437,ethmac,0.7,58,0.66,AREA 1,0,1,1,152,77,28,37,0.726021,-0.699251,1.28219,-0.291702,0,-353.878,0,9360,0.0820367,1058160,0.63667,1504,733,553,../dataset_with_def/placement_files/ethmac_run_20260308_122437/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_122437/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_122437/timing_paths.csv
196,ethmac_run_20260308_122437,ethmac,0.7,58,0.66,AREA 1,0,1,1,181,82,17,57,0.542557,-0.543676,1.29244,-0.169397,0,-326.926,0,9355,0.0689037,1039750,0.61758,869,103,553,../dataset_with_def/placement_files/ethmac_run_20260308_122437/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_122437/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_122437/timing_paths.csv
197,ethmac_run_20260308_122437,ethmac,0.7,58,0.66,AREA 1,0,1,1,186,96,13,58,0.733941,-0.736862,1.22379,-0.19603,0,-358.939,0,9356,0.0685918,1042370,0.617469,979,57,553,../dataset_with_def/placement_files/ethmac_run_20260308_122437/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_122437/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_122437/timing_paths.csv
198,ethmac_run_20260308_122437,ethmac,0.7,58,0.66,AREA 1,0,1,1,227,85,18,56,0.679747,-0.680655,1.26158,-0.167806,0,-318.979,0,9350,0.0693908,1039270,0.618223,875,137,553,../dataset_with_def/placement_files/ethmac_run_20260308_122437/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_122437/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_122437/timing_paths.csv
199,ethmac_run_20260308_122437,ethmac,0.7,58,0.66,AREA 1,0,1,1,238,113,24,61,0.594979,-0.593825,1.258,-0.184646,0,-268.943,0,9341,0.0668838,1031130,0.61484,680,210,553,../dataset_with_def/placement_files/ethmac_run_20260308_122437/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_122437/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_122437/timing_paths.csv
200,ethmac_run_20260308_124423,ethmac,0.7,48,0.66,DELAY 4,0,0,0,246,118,16,52,0.696876,-0.672864,0.468693,-0.303069,0,-5.1743,0,56,0.0698639,1197540,0.523009,918,119,425,../dataset_with_def/placement_files/ethmac_run_20260308_124423/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_124423/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_124423/timing_paths.csv
201,ethmac_run_20260308_124423,ethmac,0.7,48,0.66,DELAY 4,0,0,0,160,119,17,57,0.931063,-0.959544,0.459563,-0.319967,0,-5.27325,0,61,0.0688656,1197130,0.521899,861,99,425,../dataset_with_def/placement_files/ethmac_run_20260308_124423/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_124423/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_124423/timing_paths.csv
202,ethmac_run_20260308_124423,ethmac,0.7,48,0.66,DELAY 4,0,0,0,137,78,23,47,1.14722,-1.29506,0.445972,-0.311275,0,-5.74852,0,67,0.0723466,1198360,0.525929,902,484,425,../dataset_with_def/placement_files/ethmac_run_20260308_124423/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_124423/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_124423/timing_paths.csv
203,ethmac_run_20260308_124423,ethmac,0.7,48,0.66,DELAY 4,0,0,0,231,112,23,45,0.727185,-0.792076,0.498495,-0.298114,0,-5.38622,0,61,0.0739635,1200420,0.527717,914,556,425,../dataset_with_def/placement_files/ethmac_run_20260308_124423/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_124423/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_124423/timing_paths.csv
204,ethmac_run_20260308_124423,ethmac,0.7,48,0.66,DELAY 4,0,0,0,139,148,21,36,0.788732,-0.868252,0.444468,-0.301526,0,-6.76047,0,78,0.0839783,1217080,0.539147,1516,849,425,../dataset_with_def/placement_files/ethmac_run_20260308_124423/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_124423/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_124423/timing_paths.csv
205,ethmac_run_20260308_124423,ethmac,0.7,48,0.66,DELAY 4,0,0,0,239,150,25,63,0.700525,-0.726108,0.460283,-0.18552,0,-4.75924,0,53,0.0677764,1189330,0.520593,661,195,425,../dataset_with_def/placement_files/ethmac_run_20260308_124423/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_124423/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_124423/timing_paths.csv
206,ethmac_run_20260308_124423,ethmac,0.7,48,0.66,DELAY 4,0,0,0,255,97,30,58,0.707604,-0.681426,0.45187,-0.188166,0,-4.87086,0,54,0.0699547,1189740,0.523042,661,349,425,../dataset_with_def/placement_files/ethmac_run_20260308_124423/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_124423/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_124423/timing_paths.csv
207,ethmac_run_20260308_124423,ethmac,0.7,48,0.66,DELAY 4,0,0,0,183,95,12,59,0.897337,-0.674164,0.447169,-0.17742,0,-5.26871,0,62,0.0702517,1203110,0.523678,1093,53,425,../dataset_with_def/placement_files/ethmac_run_20260308_124423/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_124423/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_124423/timing_paths.csv
208,ethmac_run_20260308_124423,ethmac,0.7,48,0.66,DELAY 4,0,0,0,149,130,25,40,0.865588,-0.828687,0.61064,-0.345929,0,-6.66378,0,71,0.0802238,1212300,0.534691,1310,627,425,../dataset_with_def/placement_files/ethmac_run_20260308_124423/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_124423/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_124423/timing_paths.csv
209,ethmac_run_20260308_124423,ethmac,0.7,48,0.66,DELAY 4,0,0,0,233,119,20,42,0.716338,-0.701426,0.450721,-0.300896,0,-5.3961,0,63,0.0764521,1203180,0.530651,1083,625,425,../dataset_with_def/placement_files/ethmac_run_20260308_124423/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_124423/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_124423/timing_paths.csv
210,ethmac_run_20260308_125648,ethmac,0.7,59,0.82,AREA 0,1,0,0,220,136,16,45,0.695749,-0.542634,1.43177,-0.167849,0,-312.81,0,9285,0.0689596,1087060,0.632918,914,164,511,../dataset_with_def/placement_files/ethmac_run_20260308_125648/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_125648/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_125648/timing_paths.csv
211,ethmac_run_20260308_125648,ethmac,0.7,59,0.82,AREA 0,1,0,0,207,135,25,51,0.710647,-0.680713,1.43415,-0.166972,0,-248.127,0,9234,0.0690537,1076400,0.632814,722,337,511,../dataset_with_def/placement_files/ethmac_run_20260308_125648/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_125648/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_125648/timing_paths.csv
212,ethmac_run_20260308_125648,ethmac,0.7,59,0.82,AREA 0,1,0,0,178,135,14,63,0.695293,-0.669901,1.4494,-0.208781,0,-328.589,0,9293,0.0683124,1090980,0.632003,960,53,511,../dataset_with_def/placement_files/ethmac_run_20260308_125648/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_125648/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_125648/timing_paths.csv
213,ethmac_run_20260308_125648,ethmac,0.7,59,0.82,AREA 0,1,0,0,213,86,15,61,0.865406,-0.675982,1.45465,-0.166675,0,-322.152,0,9303,0.0679367,1086500,0.631385,918,56,511,../dataset_with_def/placement_files/ethmac_run_20260308_125648/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_125648/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_125648/timing_paths.csv
214,ethmac_run_20260308_125648,ethmac,0.7,59,0.82,AREA 0,1,0,0,211,113,16,52,0.725957,-0.685673,1.43644,-0.16692,0,-314.446,0,9298,0.0668976,1079700,0.63012,864,100,511,../dataset_with_def/placement_files/ethmac_run_20260308_125648/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_125648/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_125648/timing_paths.csv
215,ethmac_run_20260308_125648,ethmac,0.7,59,0.82,AREA 0,1,0,0,178,89,26,70,0.846078,-0.911171,1.41549,-0.186409,0,-237.295,0,9257,0.063757,1056060,0.625273,573,81,511,../dataset_with_def/placement_files/ethmac_run_20260308_125648/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_125648/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_125648/timing_paths.csv
216,ethmac_run_20260308_125648,ethmac,0.7,59,0.82,AREA 0,1,0,0,189,143,20,47,0.713939,-0.689845,1.42717,-0.164433,0,-281.825,0,9275,0.0694555,1082650,0.633385,829,252,511,../dataset_with_def/placement_files/ethmac_run_20260308_125648/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_125648/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_125648/timing_paths.csv
217,ethmac_run_20260308_125648,ethmac,0.7,59,0.82,AREA 0,1,0,0,259,100,21,41,0.816507,-0.751226,1.43673,-0.164905,0,-280.467,0,9254,0.0726251,1096940,0.638629,923,564,511,../dataset_with_def/placement_files/ethmac_run_20260308_125648/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_125648/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_125648/timing_paths.csv
218,ethmac_run_20260308_125648,ethmac,0.7,59,0.82,AREA 0,1,0,0,181,147,12,68,0.794288,-0.877567,1.43278,-0.19351,0,-342.658,0,9308,0.0695694,1097600,0.633846,1061,64,511,../dataset_with_def/placement_files/ethmac_run_20260308_125648/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_125648/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_125648/timing_paths.csv
219,ethmac_run_20260308_125648,ethmac,0.7,59,0.82,AREA 0,1,0,0,178,102,14,42,0.995668,-0.893915,1.457,-0.351527,0,-328.974,0,9305,0.0695528,1090040,0.634185,1048,169,511,../dataset_with_def/placement_files/ethmac_run_20260308_125648/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_125648/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_125648/timing_paths.csv
220,ethmac_run_20260308_130823,ethmac,0.7,45,0.65,DELAY 3,0,0,0,240,146,14,64,0.75649,-0.684291,0.655557,-0.165983,0,-319.461,0,9329,0.0704417,1143310,0.482435,907,56,911,../dataset_with_def/placement_files/ethmac_run_20260308_130823/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_130823/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_130823/timing_paths.csv
221,ethmac_run_20260308_130823,ethmac,0.7,45,0.65,DELAY 3,0,0,0,158,87,17,57,0.71373,-0.758998,0.7002,-0.183229,0,-294.828,0,9318,0.070046,1143300,0.48189,843,77,911,../dataset_with_def/placement_files/ethmac_run_20260308_130823/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_130823/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_130823/timing_paths.csv
222,ethmac_run_20260308_130823,ethmac,0.7,45,0.65,DELAY 3,0,0,0,255,132,18,65,0.705446,-0.677579,0.657856,-0.162354,0,-285.887,0,9306,0.0696654,1140490,0.481301,764,50,911,../dataset_with_def/placement_files/ethmac_run_20260308_130823/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_130823/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_130823/timing_paths.csv
223,ethmac_run_20260308_130823,ethmac,0.7,45,0.65,DELAY 3,0,0,0,241,98,27,63,0.800354,-0.669818,0.668416,-0.151432,0,-211.004,0,9178,0.0683628,1129020,0.47998,596,165,911,../dataset_with_def/placement_files/ethmac_run_20260308_130823/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_130823/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_130823/timing_paths.csv
224,ethmac_run_20260308_130823,ethmac,0.7,45,0.65,DELAY 3,0,0,0,192,123,16,68,0.717153,-0.782415,0.782606,-0.243602,0,-303.467,0,9324,0.0702481,1143540,0.482002,840,39,911,../dataset_with_def/placement_files/ethmac_run_20260308_130823/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_130823/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_130823/timing_paths.csv
225,ethmac_run_20260308_130823,ethmac,0.7,45,0.65,DELAY 3,0,0,0,197,86,27,44,0.782099,-0.664118,0.653975,-0.152993,0,-237.235,0,9257,0.0747838,1141220,0.487398,812,506,911,../dataset_with_def/placement_files/ethmac_run_20260308_130823/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_130823/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_130823/timing_paths.csv
226,ethmac_run_20260308_130823,ethmac,0.7,45,0.65,DELAY 3,0,0,0,258,75,30,45,0.793213,-0.661048,0.688051,-0.176078,0,-223.646,0,9236,0.0740448,1139710,0.486457,773,464,911,../dataset_with_def/placement_files/ethmac_run_20260308_130823/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_130823/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_130823/timing_paths.csv
227,ethmac_run_20260308_130823,ethmac,0.7,45,0.65,DELAY 3,0,0,0,230,142,22,60,0.744566,-0.688992,0.672233,-0.15427,0,-252.675,0,9266,0.0692374,1136110,0.480838,689,136,911,../dataset_with_def/placement_files/ethmac_run_20260308_130823/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_130823/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_130823/timing_paths.csv
228,ethmac_run_20260308_130823,ethmac,0.7,45,0.65,DELAY 3,0,0,0,253,117,19,40,0.746028,-0.680084,0.680017,-0.165814,0,-292.129,0,9318,0.0791415,1148610,0.49203,1056,609,911,../dataset_with_def/placement_files/ethmac_run_20260308_130823/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_130823/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_130823/timing_paths.csv
229,ethmac_run_20260308_130823,ethmac,0.7,45,0.65,DELAY 3,0,0,0,201,71,21,49,0.773643,-0.748044,0.689584,-0.179559,0,-265.352,0,9291,0.0736578,1141270,0.485816,849,354,911,../dataset_with_def/placement_files/ethmac_run_20260308_130823/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_130823/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_130823/timing_paths.csv
230,ethmac_run_20260308_132148,ethmac,0.7,43,0.65,DELAY 4,1,0,0,246,81,22,51,0.782612,-0.716944,1.13114,-0.194237,0,-4.53952,0,55,0.0726507,1292580,0.472388,857,461,414,../dataset_with_def/placement_files/ethmac_run_20260308_132148/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_132148/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_132148/timing_paths.csv
231,ethmac_run_20260308_132148,ethmac,0.7,43,0.65,DELAY 4,1,0,0,164,143,22,65,0.856951,-0.85992,1.15447,-0.230728,0,-4.84623,0,58,0.0686365,1288930,0.468204,752,155,414,../dataset_with_def/placement_files/ethmac_run_20260308_132148/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_132148/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_132148/timing_paths.csv
232,ethmac_run_20260308_132148,ethmac,0.7,43,0.65,DELAY 4,1,0,0,252,130,17,49,0.71564,-0.702042,1.15155,-0.166051,0,-4.54194,0,56,0.0730278,1295830,0.472805,1008,326,414,../dataset_with_def/placement_files/ethmac_run_20260308_132148/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_132148/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_132148/timing_paths.csv
233,ethmac_run_20260308_132148,ethmac,0.7,43,0.65,DELAY 4,1,0,0,160,84,22,49,1.01514,-0.94784,1.05628,-0.382332,0,-6.05291,0,77,0.0743088,1295840,0.474181,961,535,414,../dataset_with_def/placement_files/ethmac_run_20260308_132148/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_132148/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_132148/timing_paths.csv
234,ethmac_run_20260308_132148,ethmac,0.7,43,0.65,DELAY 4,1,0,0,186,127,27,60,0.845743,-0.814621,1.26676,-0.183227,0,-4.70337,0,51,0.0702483,1288620,0.469917,704,354,414,../dataset_with_def/placement_files/ethmac_run_20260308_132148/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_132148/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_132148/timing_paths.csv
235,ethmac_run_20260308_132148,ethmac,0.7,43,0.65,DELAY 4,1,0,0,269,122,16,37,0.6886,-0.680125,1.13299,-0.181364,0,-4.78774,0,56,0.0865258,1315990,0.486477,1635,887,414,../dataset_with_def/placement_files/ethmac_run_20260308_132148/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_132148/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_132148/timing_paths.csv
236,ethmac_run_20260308_132148,ethmac,0.7,43,0.65,DELAY 4,1,0,0,174,83,29,59,0.747567,-0.791992,1.08858,-0.171394,0,-4.76132,0,56,0.0700457,1287170,0.469881,694,373,414,../dataset_with_def/placement_files/ethmac_run_20260308_132148/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_132148/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_132148/timing_paths.csv
237,ethmac_run_20260308_132148,ethmac,0.7,43,0.65,DELAY 4,1,0,0,200,75,25,47,0.882893,-0.88479,1.20437,-0.17086,0,-5.50896,0,66,0.0754804,1295990,0.475436,1008,591,414,../dataset_with_def/placement_files/ethmac_run_20260308_132148/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_132148/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_132148/timing_paths.csv
238,ethmac_run_20260308_132148,ethmac,0.7,43,0.65,DELAY 4,1,0,0,211,101,17,65,0.709288,-0.716436,1.14194,-0.174138,0,-4.48032,0,55,0.0686797,1293670,0.468368,855,70,414,../dataset_with_def/placement_files/ethmac_run_20260308_132148/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_132148/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_132148/timing_paths.csv
239,ethmac_run_20260308_132148,ethmac,0.7,43,0.65,DELAY 4,1,0,0,259,130,13,65,0.704453,-0.627411,1.14266,-0.174887,0,-4.68638,0,56,0.0705448,1298480,0.470275,1023,58,414,../dataset_with_def/placement_files/ethmac_run_20260308_132148/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_132148/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_132148/timing_paths.csv
240,ethmac_run_20260308_133425,ethmac,1.0,54,0.64,DELAY 4,0,0,1,225,117,18,53,0.709931,-0.714653,1.01894,-0.166874,0,-4.82177,0,56,0.0761233,1167030,0.593476,1044,577,426,../dataset_with_def/placement_files/ethmac_run_20260308_133425/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_133425/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_133425/timing_paths.csv
241,ethmac_run_20260308_133425,ethmac,1.0,54,0.64,DELAY 4,0,0,1,234,123,30,55,0.675113,-0.711352,1.0342,-0.166874,0,-4.77317,0,54,0.0749377,1164330,0.591914,895,576,426,../dataset_with_def/placement_files/ethmac_run_20260308_133425/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_133425/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_133425/timing_paths.csv
242,ethmac_run_20260308_133425,ethmac,1.0,54,0.64,DELAY 4,0,0,1,219,74,28,40,0.720563,-0.742437,0.990903,-0.199209,0,-5.35967,0,59,0.0891658,1190140,0.610189,1886,952,426,../dataset_with_def/placement_files/ethmac_run_20260308_133425/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_133425/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_133425/timing_paths.csv
243,ethmac_run_20260308_133425,ethmac,1.0,54,0.64,DELAY 4,0,0,1,242,141,25,58,0.69761,-0.691033,1.05601,-0.16266,0,-4.71265,0,54,0.0725654,1158960,0.588983,780,499,426,../dataset_with_def/placement_files/ethmac_run_20260308_133425/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_133425/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_133425/timing_paths.csv
244,ethmac_run_20260308_133425,ethmac,1.0,54,0.64,DELAY 4,0,0,1,270,93,21,60,0.719353,-0.689727,1.03861,-0.157532,0,-4.67163,0,54,0.0712524,1159450,0.587501,846,415,426,../dataset_with_def/placement_files/ethmac_run_20260308_133425/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_133425/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_133425/timing_paths.csv
245,ethmac_run_20260308_133425,ethmac,1.0,54,0.64,DELAY 4,0,0,1,237,106,16,68,0.71949,-0.712648,1.06727,-0.182949,0,-4.9023,0,59,0.0684817,1160430,0.584113,916,94,426,../dataset_with_def/placement_files/ethmac_run_20260308_133425/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_133425/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_133425/timing_paths.csv
246,ethmac_run_20260308_133425,ethmac,1.0,54,0.64,DELAY 4,0,0,1,280,117,14,38,0.687949,-0.697517,1.0291,-0.199353,0,-5.36533,0,60,0.092567,1191690,0.614077,1935,1054,426,../dataset_with_def/placement_files/ethmac_run_20260308_133425/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_133425/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_133425/timing_paths.csv
247,ethmac_run_20260308_133425,ethmac,1.0,54,0.64,DELAY 4,0,0,1,178,140,26,52,0.784764,-0.778177,1.05991,-0.163846,0,-4.86164,0,58,0.075764,1164980,0.593357,1041,628,426,../dataset_with_def/placement_files/ethmac_run_20260308_133425/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_133425/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_133425/timing_paths.csv
248,ethmac_run_20260308_133425,ethmac,1.0,54,0.64,DELAY 4,0,0,1,138,133,21,64,1.17632,-1.31348,1.00122,-0.338295,0,-8.50006,0,68,0.0717055,1161660,0.587793,873,356,426,../dataset_with_def/placement_files/ethmac_run_20260308_133425/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_133425/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_133425/timing_paths.csv
249,ethmac_run_20260308_133425,ethmac,1.0,54,0.64,DELAY 4,0,0,1,155,111,15,59,1.0138,-1.00951,0.875006,-0.178288,0,-4.93299,0,59,0.0712251,1165740,0.587317,1033,148,426,../dataset_with_def/placement_files/ethmac_run_20260308_133425/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_133425/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_133425/timing_paths.csv
250,ethmac_run_20260308_134625,ethmac,2.0,69,0.79,DELAY 2,0,1,1,185,143,26,68,0.567263,-0.572398,1.26334,-0.19141,0,-199.225,0,9166,0.0631959,1177200,0.705164,492,36,873,../dataset_with_def/placement_files/ethmac_run_20260308_134625/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_134625/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_134625/timing_paths.csv
251,ethmac_run_20260308_134625,ethmac,2.0,69,0.79,DELAY 2,0,1,1,200,84,21,58,0.548163,-0.545121,1.27415,-0.165188,0,-240.527,0,9224,0.0664448,1194480,0.710298,705,37,873,../dataset_with_def/placement_files/ethmac_run_20260308_134625/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_134625/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_134625/timing_paths.csv
252,ethmac_run_20260308_134625,ethmac,2.0,69,0.79,DELAY 2,0,1,1,213,84,18,53,0.558953,-0.548383,1.25395,-0.186562,0,-265.5,0,9244,0.0674488,1198220,0.712068,789,46,873,../dataset_with_def/placement_files/ethmac_run_20260308_134625/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_134625/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_134625/timing_paths.csv
253,ethmac_run_20260308_134625,ethmac,2.0,69,0.79,DELAY 2,0,1,1,270,89,22,53,0.555598,-0.549699,1.25143,-0.179466,0,-232.171,0,9202,0.0668398,1193460,0.710934,702,73,873,../dataset_with_def/placement_files/ethmac_run_20260308_134625/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_134625/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_134625/timing_paths.csv
254,ethmac_run_20260308_134625,ethmac,2.0,69,0.79,DELAY 2,0,1,1,248,149,29,47,0.70648,-0.709166,1.24629,-0.187459,0,-187.923,0,9122,0.0693219,1193250,0.715179,654,344,873,../dataset_with_def/placement_files/ethmac_run_20260308_134625/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_134625/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_134625/timing_paths.csv
