launch_flop,capture_flop,slack
_41698_,_51040_,2.285220
_41698_,_50901_,3.150652
_41698_,_51643_,3.166171
_41698_,_51644_,3.189470
_41698_,_50956_,3.212509
_41698_,_51649_,3.212527
_41698_,_45648_,3.230459
_41698_,_50921_,3.241134
_41698_,_50895_,3.243385
_41698_,_50915_,3.278644
_41698_,_50950_,3.305395
_41698_,_50916_,3.312539
_41698_,_50918_,3.318460
_41698_,_45642_,3.324924
_41698_,_50953_,3.328861
_41698_,_50898_,3.330227
_41698_,_51646_,3.330248
_41698_,_50951_,3.339221
_41698_,_50896_,3.339225
_41698_,_51205_,3.340306
_41698_,_45645_,3.348123
_41698_,_45643_,3.358732
_41698_,_50893_,3.431443
_41698_,_50948_,3.431447
_41698_,_51641_,3.432799
_41698_,_50947_,3.451778
_41698_,_51650_,3.456815
_41698_,_50902_,3.456866
_41698_,_50957_,3.456866
_41698_,_50913_,3.461151
_41698_,_45649_,3.474777
_41698_,_50922_,3.485444
_41698_,_50892_,3.513686
_41698_,_51640_,3.513722
_41698_,_45639_,3.531624
_41698_,_50912_,3.542287
_41698_,_51651_,3.547087
_41698_,_50903_,3.547124
_41698_,_50958_,3.547126
_41698_,_50943_,3.552757
_41698_,_45650_,3.565045
_41698_,_45640_,3.565731
_41698_,_50923_,3.575730
_41698_,_50908_,3.582482
_41698_,_45635_,3.660058
_41698_,_49011_,3.664230
_41698_,_50936_,3.665671
_41698_,_50881_,3.665720
_41698_,_51642_,3.671521
_41698_,_50894_,3.671571
_41698_,_50949_,3.671585
_41698_,_51638_,3.681396
_41698_,_45641_,3.689604
_41698_,_50900_,3.695091
_41698_,_50914_,3.700225
_41698_,_50888_,3.703080
_41698_,_50910_,3.710079
_41698_,_50965_,3.737278
_41698_,_50899_,3.740106
_41698_,_50954_,3.741457
_41698_,_51647_,3.741457
_41698_,_50964_,3.751577
_41698_,_50955_,3.755617
_41698_,_51648_,3.755623
_41698_,_45646_,3.759345
_41698_,_50883_,3.762140
_41698_,_50919_,3.770036
_41698_,_45647_,3.774909
_41698_,_50890_,3.775316
_41698_,_50884_,3.776002
_41698_,_50944_,3.777624
_41698_,_45628_,3.782433
_41698_,_50920_,3.785580
_41698_,_45637_,3.786978
_41698_,_50938_,3.790362
_41698_,_50939_,3.803665
_41698_,_50945_,3.812358
_41698_,_45631_,3.815237
_41698_,_45630_,3.829704
_41698_,_50909_,3.867810
_41698_,_50952_,3.913230
_41698_,_50897_,3.914620
_41698_,_51645_,3.914618
_41698_,_50946_,3.918289
_41698_,_51639_,3.918313
_41698_,_50889_,3.928973
_41698_,_45644_,3.932497
_41698_,_50917_,3.943182
_41698_,_50911_,3.946897
_41698_,_50891_,3.981414
_41698_,_50877_,3.989647
_41698_,_50932_,3.989674
_41698_,_45636_,3.995092
_41698_,_50880_,4.023643
_41698_,_45638_,4.023973
_41698_,_50882_,4.078907
_41698_,_50873_,4.082778
_41698_,_50935_,4.118812
_41698_,_50864_,4.120742
_41698_,_45627_,4.124017
_41698_,_50937_,4.131734
_41698_,_50886_,4.139165
_41698_,_50887_,4.146205
_41698_,_50869_,4.153669
_41698_,_45624_,4.164065
_41698_,_45629_,4.169749
_41698_,_50905_,4.197357
_41698_,_50967_,4.209635
_41698_,_50904_,4.216329
_41698_,_50941_,4.219771
_41698_,_50966_,4.227132
_41698_,_50929_,4.239925
_41698_,_50942_,4.279441
_41698_,_50874_,4.284580
_41698_,_45633_,4.287389
_41698_,_45619_,4.287411
_41698_,_50960_,4.293180
_41698_,_45632_,4.304554
_41698_,_45634_,4.305189
_41698_,_50940_,4.307250
_41698_,_50885_,4.347594
_41698_,_50933_,4.378622
_41698_,_50934_,4.385903
_41698_,_50879_,4.401621
_41698_,_45621_,4.417838
_41698_,_50878_,4.435030
_41698_,_45626_,4.435522
_41698_,_50930_,4.461640
_41698_,_50875_,4.477364
_41698_,_45625_,4.529583
_41698_,_50865_,4.542700
_41698_,_45622_,4.560729
_41698_,_50870_,4.574321
_41698_,_50876_,4.581008
_41698_,_50931_,4.582329
_41698_,_50961_,4.713826
_41698_,_45620_,4.756450
_41698_,_45623_,4.795417
_51053_,_41450_,5.331626
_50654_,_50861_,5.382954
_51048_,_41426_,5.395504
_51048_,_41427_,5.395504
_51048_,_41429_,5.395504
_51048_,_41430_,5.395504
_51048_,_41431_,5.395504
